Time,sCPU,cCost,sFreq,bCPU,bUtil,bFreq,Mem,mCost,mFreq,GPU,gCost,gFreq
1700422813.266611310,sCPU,98,1400000,bCPU,0,2000000,Mem,27,825000000,GPU,56,600000000
1700422813.419867801,sCPU,99,1400000,bCPU,0,2000000,Mem,28,825000000,GPU,51,600000000
1700422813.572278196,sCPU,98,1400000,bCPU,0,2000000,Mem,35,825000000,GPU,54,600000000
1700422813.724440212,sCPU,99,1400000,bCPU,0,2000000,Mem,48,825000000,GPU,68,600000000
1700422813.876738230,sCPU,97,1400000,bCPU,0,2000000,Mem,36,825000000,GPU,50,600000000
1700422814.028939413,sCPU,99,1400000,bCPU,0,2000000,Mem,46,825000000,GPU,68,600000000
1700422814.181021970,sCPU,99,1400000,bCPU,0,2000000,Mem,31,825000000,GPU,50,600000000
1700422814.334337004,sCPU,98,1400000,bCPU,0,2000000,Mem,54,825000000,GPU,68,600000000
1700422814.486597313,sCPU,99,1400000,bCPU,0,2000000,Mem,51,825000000,GPU,68,600000000
1700422814.638825872,sCPU,98,1400000,bCPU,0,2000000,Mem,42,825000000,GPU,61,600000000
1700422814.791153682,sCPU,99,1400000,bCPU,0,2000000,Mem,29,825000000,GPU,50,600000000
1700422814.944105877,sCPU,98,1400000,bCPU,0,2000000,Mem,47,825000000,GPU,62,600000000
1700422815.097061155,sCPU,99,1400000,bCPU,0,2000000,Mem,62,825000000,GPU,71,600000000
1700422815.250313229,sCPU,98,1400000,bCPU,0,2000000,Mem,53,825000000,GPU,32,600000000
1700422815.437658112,sCPU,73,1400000,bCPU,0,2000000,Mem,19,825000000,GPU,32,600000000
1700422815.592016328,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700422815.743786255,sCPU,61,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422815.895472389,sCPU,100,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422816.047520320,sCPU,100,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422816.199717587,sCPU,77,1400000,bCPU,0,2000000,Mem,4,825000000,GPU,0,600000000
1700422816.352555405,sCPU,98,1400000,bCPU,0,2000000,Mem,42,825000000,GPU,59,600000000
1700422816.505050551,sCPU,98,1400000,bCPU,0,2000000,Mem,35,825000000,GPU,53,600000000
1700422816.657843244,sCPU,98,1400000,bCPU,0,2000000,Mem,48,825000000,GPU,72,600000000
1700422816.810149429,sCPU,98,1400000,bCPU,0,2000000,Mem,32,825000000,GPU,53,600000000
1700422816.962380737,sCPU,99,1400000,bCPU,0,2000000,Mem,45,825000000,GPU,68,600000000
1700422817.114370376,sCPU,97,1400000,bCPU,0,2000000,Mem,34,825000000,GPU,51,600000000
1700422817.267380363,sCPU,99,1400000,bCPU,0,2000000,Mem,57,825000000,GPU,78,600000000
1700422817.420702939,sCPU,98,1400000,bCPU,0,2000000,Mem,24,825000000,GPU,44,600000000
1700422817.573332462,sCPU,97,1400000,bCPU,0,2000000,Mem,32,825000000,GPU,49,600000000
1700422817.725846733,sCPU,98,1400000,bCPU,0,2000000,Mem,42,825000000,GPU,66,600000000
1700422817.878214753,sCPU,97,1400000,bCPU,0,2000000,Mem,38,825000000,GPU,55,600000000
1700422818.030572980,sCPU,98,1400000,bCPU,0,2000000,Mem,53,825000000,GPU,67,600000000
1700422818.183496049,sCPU,99,1400000,bCPU,0,2000000,Mem,52,825000000,GPU,72,600000000
1700422818.337687721,sCPU,99,1400000,bCPU,0,2000000,Mem,58,825000000,GPU,69,600000000
1700422818.490341120,sCPU,98,1400000,bCPU,0,2000000,Mem,34,825000000,GPU,59,600000000
1700422818.642620554,sCPU,98,1400000,bCPU,0,2000000,Mem,48,825000000,GPU,61,600000000
1700422818.795483623,sCPU,97,1400000,bCPU,0,2000000,Mem,39,825000000,GPU,62,600000000
1700422818.948796281,sCPU,98,1400000,bCPU,0,2000000,Mem,63,825000000,GPU,70,600000000
1700422819.101386762,sCPU,98,1400000,bCPU,0,2000000,Mem,42,825000000,GPU,61,600000000
1700422819.253896534,sCPU,99,1400000,bCPU,0,2000000,Mem,30,825000000,GPU,46,600000000
1700422819.407278568,sCPU,98,1400000,bCPU,0,2000000,Mem,33,825000000,GPU,54,600000000
1700422819.560820064,sCPU,99,1400000,bCPU,0,2000000,Mem,52,825000000,GPU,61,600000000
1700422819.715247031,sCPU,27,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700422819.868845319,sCPU,89,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700422820.020560828,sCPU,100,1400000,bCPU,0,2000000,Mem,2,825000000,GPU,0,600000000
1700422820.172735094,sCPU,100,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422820.325238532,sCPU,100,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422820.477304380,sCPU,94,1400000,bCPU,0,2000000,Mem,26,825000000,GPU,32,600000000
1700422820.629395062,sCPU,98,1400000,bCPU,0,2000000,Mem,50,825000000,GPU,58,600000000
1700422820.781917084,sCPU,99,1400000,bCPU,0,2000000,Mem,61,825000000,GPU,70,600000000
1700422820.934097350,sCPU,97,1400000,bCPU,0,2000000,Mem,44,825000000,GPU,55,600000000
1700422821.086714331,sCPU,98,1400000,bCPU,0,2000000,Mem,43,825000000,GPU,59,600000000
1700422821.239734986,sCPU,97,1400000,bCPU,0,2000000,Mem,60,825000000,GPU,76,600000000
1700422821.393170604,sCPU,99,1400000,bCPU,0,2000000,Mem,47,825000000,GPU,59,600000000
1700422821.545646625,sCPU,98,1400000,bCPU,0,2000000,Mem,44,825000000,GPU,63,600000000
1700422821.698027186,sCPU,99,1400000,bCPU,0,2000000,Mem,56,825000000,GPU,66,600000000
1700422821.850630084,sCPU,98,1400000,bCPU,0,2000000,Mem,35,825000000,GPU,54,600000000
1700422822.003172231,sCPU,99,1400000,bCPU,0,2000000,Mem,29,825000000,GPU,50,600000000
1700422822.155441707,sCPU,99,1400000,bCPU,0,2000000,Mem,39,825000000,GPU,56,600000000
1700422822.308849534,sCPU,98,1400000,bCPU,0,2000000,Mem,75,825000000,GPU,79,600000000
1700422822.461715727,sCPU,99,1400000,bCPU,0,2000000,Mem,58,825000000,GPU,76,600000000
1700422822.614316250,sCPU,98,1400000,bCPU,0,2000000,Mem,68,825000000,GPU,71,600000000
1700422822.766705020,sCPU,98,1400000,bCPU,0,2000000,Mem,64,825000000,GPU,75,600000000
1700422822.919118581,sCPU,98,1400000,bCPU,0,2000000,Mem,42,825000000,GPU,61,600000000
1700422823.072016442,sCPU,98,1400000,bCPU,0,2000000,Mem,55,825000000,GPU,68,600000000
1700422823.224970053,sCPU,94,1400000,bCPU,0,2000000,Mem,40,825000000,GPU,67,600000000
1700422823.377601535,sCPU,98,1400000,bCPU,0,2000000,Mem,46,825000000,GPU,64,600000000
1700422823.529777968,sCPU,98,1400000,bCPU,0,2000000,Mem,32,825000000,GPU,55,600000000
1700422823.682117945,sCPU,98,1400000,bCPU,0,2000000,Mem,34,825000000,GPU,50,600000000
1700422823.835311227,sCPU,98,1400000,bCPU,0,2000000,Mem,43,825000000,GPU,63,600000000
1700422823.988968891,sCPU,36,1400000,bCPU,0,2000000,Mem,6,825000000,GPU,6,600000000
1700422824.142548053,sCPU,92,1400000,bCPU,0,2000000,Mem,2,825000000,GPU,0,600000000
1700422824.295023074,sCPU,100,1400000,bCPU,0,2000000,Mem,3,825000000,GPU,0,600000000
1700422824.447056255,sCPU,100,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422824.599007601,sCPU,100,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422824.751149450,sCPU,75,1400000,bCPU,0,2000000,Mem,18,825000000,GPU,27,600000000
1700422824.904714571,sCPU,98,1400000,bCPU,0,2000000,Mem,52,825000000,GPU,66,600000000
1700422825.057428720,sCPU,99,1400000,bCPU,0,2000000,Mem,57,825000000,GPU,71,600000000
1700422825.209918283,sCPU,99,1400000,bCPU,0,2000000,Mem,41,825000000,GPU,54,600000000
1700422825.362205010,sCPU,98,1400000,bCPU,0,2000000,Mem,55,825000000,GPU,67,600000000
1700422825.514524070,sCPU,99,1400000,bCPU,0,2000000,Mem,63,825000000,GPU,75,600000000
1700422825.666274955,sCPU,95,1400000,bCPU,0,2000000,Mem,61,825000000,GPU,78,600000000
1700422825.818078757,sCPU,98,1400000,bCPU,0,2000000,Mem,52,825000000,GPU,68,600000000
1700422825.970651696,sCPU,98,1400000,bCPU,0,2000000,Mem,38,825000000,GPU,63,600000000
1700422826.122510207,sCPU,98,1400000,bCPU,0,2000000,Mem,35,825000000,GPU,48,600000000
1700422826.275755490,sCPU,99,1400000,bCPU,0,2000000,Mem,66,825000000,GPU,80,600000000
1700422826.428354804,sCPU,98,1400000,bCPU,0,2000000,Mem,30,825000000,GPU,49,600000000
1700422826.580999911,sCPU,99,1400000,bCPU,0,2000000,Mem,40,825000000,GPU,61,600000000
1700422826.733762686,sCPU,98,1400000,bCPU,0,2000000,Mem,62,825000000,GPU,76,600000000
1700422826.886294167,sCPU,99,1400000,bCPU,0,2000000,Mem,76,825000000,GPU,80,600000000
1700422827.038598810,sCPU,99,1400000,bCPU,0,2000000,Mem,50,825000000,GPU,64,600000000
1700422827.191739382,sCPU,98,1400000,bCPU,0,2000000,Mem,61,825000000,GPU,78,600000000
1700422827.345385754,sCPU,99,1400000,bCPU,0,2000000,Mem,45,825000000,GPU,68,600000000
1700422827.498367408,sCPU,98,1400000,bCPU,0,2000000,Mem,38,825000000,GPU,52,600000000
1700422827.650872596,sCPU,99,1400000,bCPU,0,2000000,Mem,61,825000000,GPU,70,600000000
1700422827.803170364,sCPU,98,1400000,bCPU,0,2000000,Mem,37,825000000,GPU,56,600000000
1700422827.955347464,sCPU,99,1400000,bCPU,0,2000000,Mem,46,825000000,GPU,55,600000000
1700422828.107364728,sCPU,99,1400000,bCPU,0,2000000,Mem,46,825000000,GPU,59,600000000
1700422828.260177004,sCPU,99,1400000,bCPU,0,2000000,Mem,14,825000000,GPU,15,600000000
1700422828.413787833,sCPU,9,1400000,bCPU,0,2000000,Mem,2,825000000,GPU,0,600000000
1700422828.599253896,sCPU,43,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422828.783751403,sCPU,23,1400000,bCPU,0,2000000,Mem,0,825000000,GPU,0,600000000
1700422828.965389199,sCPU,41,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422829.148602811,sCPU,27,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
1700422829.330267400,sCPU,24,1400000,bCPU,0,2000000,Mem,1,825000000,GPU,0,600000000
