Time,sCPU,cCost,sFreq,bCPU,bUtil,bFreq,Mem,mCost,mFreq,GPU,gCost,gFreq
1723567262.559451169,sCPU,22,500000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567263.238289212,sCPU,27,500000,bCPU,65,1400000,Mem,36,825000000,GPU,68,177000000
1723567263.821798271,sCPU,8,300000,bCPU,41,900000,Mem,45,825000000,GPU,98,600000000
1723567264.589039780,sCPU,22,500000,bCPU,32,800000,Mem,96,825000000,GPU,96,600000000
1723567265.292850681,sCPU,28,500000,bCPU,40,900000,Mem,55,825000000,GPU,45,350000000
1723567265.885220753,sCPU,7,300000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567266.623889835,sCPU,29,500000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567267.194192007,sCPU,8,300000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567267.980200529,sCPU,6,300000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567268.756484201,sCPU,50,800000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567269.389550279,sCPU,18,400000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567270.107003235,sCPU,31,600000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567270.759672838,sCPU,22,500000,bCPU,99,2000000,Mem,41,825000000,GPU,53,177000000
1723567271.448405009,sCPU,30,600000,bCPU,32,800000,Mem,53,825000000,GPU,98,600000000
1723567272.242036876,sCPU,45,700000,bCPU,31,800000,Mem,107,825000000,GPU,94,600000000
1723567272.865073972,sCPU,4,200000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567273.627683632,sCPU,26,500000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567274.306828281,sCPU,31,600000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567274.959290082,sCPU,23,500000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567275.747800050,sCPU,54,800000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567276.374733253,sCPU,21,500000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567276.939595182,sCPU,6,300000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567277.715553510,sCPU,42,700000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567278.353745949,sCPU,19,400000,bCPU,100,2000000,Mem,26,825000000,GPU,0,177000000
1723567279.058399820,sCPU,9,300000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567279.827024455,sCPU,47,800000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567280.456676251,sCPU,17,400000,bCPU,37,900000,Mem,42,825000000,GPU,84,177000000
1723567281.251062802,sCPU,46,800000,bCPU,47,1000000,Mem,44,825000000,GPU,98,600000000
1723567281.894081200,sCPU,16,400000,bCPU,42,1000000,Mem,96,825000000,GPU,96,600000000
1723567282.628449204,sCPU,23,500000,bCPU,51,1100000,Mem,44,825000000,GPU,28,266000000
1723567283.223834645,sCPU,5,300000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567283.802040976,sCPU,9,300000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567284.550867456,sCPU,9,300000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567285.328408613,sCPU,46,800000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567285.956222508,sCPU,18,400000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567286.721233761,sCPU,41,700000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567287.283609183,sCPU,5,300000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567287.856695761,sCPU,12,300000,bCPU,86,1700000,Mem,24,825000000,GPU,0,177000000
1723567288.585273724,sCPU,16,400000,bCPU,32,800000,Mem,47,825000000,GPU,70,177000000
1723567289.329338994,sCPU,37,600000,bCPU,43,1000000,Mem,111,825000000,GPU,94,600000000
1723567289.997581964,sCPU,25,500000,bCPU,99,2000000,Mem,21,825000000,GPU,0,177000000
1723567290.775000867,sCPU,50,800000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567291.403920346,sCPU,21,500000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567291.975443706,sCPU,7,300000,bCPU,100,2000000,Mem,24,825000000,GPU,0,177000000
1723567292.762722285,sCPU,50,800000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567293.385983050,sCPU,16,400000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567294.105631887,sCPU,14,400000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567294.814543673,sCPU,36,600000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567295.472278313,sCPU,24,500000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567296.237704697,sCPU,41,700000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567296.876287149,sCPU,21,500000,bCPU,72,1500000,Mem,17,825000000,GPU,0,177000000
1723567297.575014727,sCPU,4,200000,bCPU,21,600000,Mem,41,825000000,GPU,98,600000000
1723567298.229774392,sCPU,13,400000,bCPU,44,1000000,Mem,93,825000000,GPU,95,600000000
1723567298.957208874,sCPU,34,600000,bCPU,33,800000,Mem,95,825000000,GPU,96,600000000
1723567299.562750443,sCPU,7,300000,bCPU,84,1700000,Mem,41,825000000,GPU,28,266000000
1723567300.333736205,sCPU,45,700000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567300.968477144,sCPU,19,400000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567301.676305587,sCPU,20,400000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567302.385964624,sCPU,34,600000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567302.947330979,sCPU,5,300000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567303.698215788,sCPU,23,500000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567304.374790924,sCPU,27,500000,bCPU,99,2000000,Mem,15,825000000,GPU,0,177000000
1723567305.066989083,sCPU,5,300000,bCPU,28,700000,Mem,25,825000000,GPU,98,600000000
1723567305.866151088,sCPU,45,700000,bCPU,31,800000,Mem,110,825000000,GPU,94,600000000
1723567306.535881032,sCPU,21,500000,bCPU,95,1900000,Mem,61,825000000,GPU,45,350000000
1723567307.294686797,sCPU,42,700000,bCPU,100,2000000,Mem,13,825000000,GPU,0,177000000
1723567307.928901223,sCPU,19,400000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567308.633528773,sCPU,9,300000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567309.409499507,sCPU,46,800000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567310.038822777,sCPU,18,400000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567310.808412983,sCPU,47,800000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567311.431892484,sCPU,18,400000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567312.138104675,sCPU,11,300000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567312.910110436,sCPU,49,800000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567313.536087363,sCPU,21,500000,bCPU,75,1500000,Mem,29,825000000,GPU,40,177000000
1723567314.303994603,sCPU,40,700000,bCPU,32,800000,Mem,43,825000000,GPU,98,600000000
1723567314.924813892,sCPU,5,300000,bCPU,34,800000,Mem,96,825000000,GPU,96,600000000
1723567315.679271737,sCPU,15,400000,bCPU,40,900000,Mem,61,825000000,GPU,43,350000000
1723567316.409524385,sCPU,34,600000,bCPU,100,2000000,Mem,19,825000000,GPU,0,177000000
1723567317.062420681,sCPU,23,500000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567317.827091340,sCPU,43,700000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567318.461684461,sCPU,19,400000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567319.027249824,sCPU,8,300000,bCPU,100,2000000,Mem,19,825000000,GPU,0,177000000
1723567319.794470748,sCPU,37,600000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567320.455214243,sCPU,26,500000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567321.019620652,sCPU,8,300000,bCPU,92,1900000,Mem,21,825000000,GPU,0,177000000
1723567321.760376186,sCPU,33,600000,bCPU,33,800000,Mem,51,825000000,GPU,97,600000000
1723567322.440658907,sCPU,25,500000,bCPU,32,800000,Mem,111,825000000,GPU,94,600000000
1723567323.144926765,sCPU,6,300000,bCPU,76,1600000,Mem,39,825000000,GPU,20,177000000
1723567323.921881243,sCPU,46,800000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567324.554663927,sCPU,19,400000,bCPU,100,2000000,Mem,22,825000000,GPU,0,177000000
1723567325.318856436,sCPU,39,700000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567325.952493326,sCPU,20,400000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567326.660786470,sCPU,6,300000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567327.432939371,sCPU,46,800000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567327.990698942,sCPU,5,300000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567328.560431467,sCPU,9,300000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567329.131563569,sCPU,6,300000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567329.909496152,sCPU,47,800000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567330.531075181,sCPU,16,400000,bCPU,75,1500000,Mem,17,825000000,GPU,6,177000000
1723567331.247622555,sCPU,20,400000,bCPU,46,1000000,Mem,46,825000000,GPU,98,600000000
1723567331.979729714,sCPU,34,600000,bCPU,37,900000,Mem,98,825000000,GPU,96,600000000
1723567332.659742323,sCPU,5,300000,bCPU,34,800000,Mem,97,825000000,GPU,96,600000000
1723567333.466846064,sCPU,47,800000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567334.089082954,sCPU,20,400000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567334.842567036,sCPU,36,600000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567335.495018854,sCPU,23,500000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567336.060107713,sCPU,7,300000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567336.837444966,sCPU,38,700000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567337.471534396,sCPU,22,500000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567338.153968238,sCPU,6,300000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567338.934928866,sCPU,47,800000,bCPU,29,700000,Mem,50,825000000,GPU,98,600000000
1723567339.589909396,sCPU,17,400000,bCPU,38,900000,Mem,110,825000000,GPU,94,600000000
1723567340.367813524,sCPU,38,700000,bCPU,100,2000000,Mem,51,825000000,GPU,34,266000000
1723567341.006030145,sCPU,21,500000,bCPU,100,2000000,Mem,26,825000000,GPU,0,177000000
1723567341.577831578,sCPU,6,300000,bCPU,100,2000000,Mem,26,825000000,GPU,0,177000000
1723567342.359190952,sCPU,36,600000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567343.012174864,sCPU,23,500000,bCPU,100,2000000,Mem,26,825000000,GPU,0,177000000
1723567343.696832151,sCPU,6,300000,bCPU,100,2000000,Mem,26,825000000,GPU,0,177000000
1723567344.482212328,sCPU,49,800000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567345.107877350,sCPU,17,400000,bCPU,100,2000000,Mem,27,825000000,GPU,0,177000000
1723567345.876579501,sCPU,38,700000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567346.514128284,sCPU,20,400000,bCPU,100,2000000,Mem,26,825000000,GPU,0,177000000
1723567347.221242819,sCPU,6,300000,bCPU,100,2000000,Mem,25,825000000,GPU,0,177000000
1723567348.008958494,sCPU,48,800000,bCPU,32,800000,Mem,48,825000000,GPU,98,600000000
1723567348.658796307,sCPU,22,500000,bCPU,32,800000,Mem,85,825000000,GPU,96,600000000
1723567349.461209731,sCPU,49,800000,bCPU,35,800000,Mem,68,825000000,GPU,95,600000000
1723567350.104794501,sCPU,21,500000,bCPU,99,2000000,Mem,15,825000000,GPU,0,177000000
1723567350.810473653,sCPU,24,500000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567351.484153735,sCPU,26,500000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567352.155860489,sCPU,27,500000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567352.925098081,sCPU,47,800000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567353.543824954,sCPU,16,400000,bCPU,100,2000000,Mem,12,825000000,GPU,0,177000000
1723567354.107057282,sCPU,6,300000,bCPU,100,2000000,Mem,13,825000000,GPU,0,177000000
1723567354.831220105,sCPU,27,500000,bCPU,90,1800000,Mem,14,825000000,GPU,2,177000000
1723567355.517661056,sCPU,26,500000,bCPU,19,500000,Mem,38,825000000,GPU,80,177000000
1723567356.242848719,sCPU,6,300000,bCPU,39,900000,Mem,105,825000000,GPU,94,600000000
1723567356.851511155,sCPU,8,300000,bCPU,86,1700000,Mem,43,825000000,GPU,24,177000000
1723567357.633610059,sCPU,48,800000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567358.342472793,sCPU,31,600000,bCPU,100,2000000,Mem,23,825000000,GPU,0,177000000
1723567358.994732995,sCPU,23,500000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567359.670922527,sCPU,27,500000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567360.429140879,sCPU,44,700000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567361.060155905,sCPU,18,400000,bCPU,100,2000000,Mem,10,825000000,GPU,0,177000000
1723567361.626617169,sCPU,6,300000,bCPU,100,2000000,Mem,10,825000000,GPU,0,177000000
1723567362.404610568,sCPU,37,600000,bCPU,100,2000000,Mem,10,825000000,GPU,0,177000000
1723567362.962830818,sCPU,5,300000,bCPU,100,2000000,Mem,10,825000000,GPU,0,177000000
1723567363.741787517,sCPU,4,200000,bCPU,100,2000000,Mem,9,825000000,GPU,0,177000000
1723567364.638193598,sCPU,70,1000000,bCPU,69,1400000,Mem,29,825000000,GPU,77,177000000
1723567365.281876576,sCPU,6,300000,bCPU,8,300000,Mem,34,825000000,GPU,98,600000000
1723567366.106635154,sCPU,45,700000,bCPU,14,500000,Mem,88,825000000,GPU,95,600000000
1723567366.814360470,sCPU,11,300000,bCPU,19,500000,Mem,38,825000000,GPU,35,266000000
1723567367.628790169,sCPU,45,700000,bCPU,26,700000,Mem,9,825000000,GPU,0,177000000
1723567368.316885585,sCPU,6,300000,bCPU,27,700000,Mem,9,825000000,GPU,0,177000000
1723567369.126501322,sCPU,45,700000,bCPU,11,400000,Mem,9,825000000,GPU,0,177000000
1723567369.880478917,sCPU,19,400000,bCPU,26,700000,Mem,16,825000000,GPU,0,177000000
1723567370.618764528,sCPU,34,600000,bCPU,28,700000,Mem,16,825000000,GPU,0,177000000
1723567371.315538743,sCPU,5,300000,bCPU,25,700000,Mem,16,825000000,GPU,0,177000000
1723567372.119171480,sCPU,46,800000,bCPU,31,800000,Mem,15,825000000,GPU,0,177000000
1723567372.766900257,sCPU,18,400000,bCPU,31,800000,Mem,16,825000000,GPU,0,177000000
1723567373.565245731,sCPU,45,700000,bCPU,26,700000,Mem,15,825000000,GPU,0,177000000
1723567374.184893856,sCPU,5,300000,bCPU,29,700000,Mem,15,825000000,GPU,0,177000000
1723567374.986547269,sCPU,36,600000,bCPU,26,700000,Mem,15,825000000,GPU,0,177000000
1723567375.665928059,sCPU,22,500000,bCPU,31,800000,Mem,15,825000000,GPU,0,177000000
1723567376.380619915,sCPU,13,400000,bCPU,27,700000,Mem,15,825000000,GPU,0,177000000
1723567377.002211960,sCPU,6,300000,bCPU,46,1000000,Mem,15,825000000,GPU,0,177000000
1723567377.789494919,sCPU,44,700000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567378.557366424,sCPU,45,700000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567379.196042831,sCPU,21,500000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567379.884553075,sCPU,14,400000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567380.603854157,sCPU,40,700000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567381.162313869,sCPU,5,300000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567381.895620976,sCPU,17,400000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567382.603318354,sCPU,32,600000,bCPU,91,1800000,Mem,23,825000000,GPU,23,177000000
1723567383.264968046,sCPU,22,500000,bCPU,16,500000,Mem,47,825000000,GPU,98,600000000
1723567384.078705842,sCPU,45,700000,bCPU,32,800000,Mem,60,825000000,GPU,46,350000000
1723567384.736633678,sCPU,20,400000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567385.300917421,sCPU,6,300000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567386.070035133,sCPU,45,700000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567386.704023503,sCPU,19,400000,bCPU,100,2000000,Mem,12,825000000,GPU,0,177000000
1723567387.410969901,sCPU,11,300000,bCPU,100,2000000,Mem,12,825000000,GPU,0,177000000
1723567387.979114896,sCPU,7,300000,bCPU,100,2000000,Mem,12,825000000,GPU,0,177000000
1723567388.547145526,sCPU,8,300000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567389.310450657,sCPU,45,700000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567390.057397569,sCPU,40,700000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567390.693912352,sCPU,20,400000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567391.402918991,sCPU,6,300000,bCPU,71,1500000,Mem,21,825000000,GPU,18,177000000
1723567391.991544789,sCPU,8,300000,bCPU,19,500000,Mem,40,825000000,GPU,98,600000000
1723567392.808242994,sCPU,47,800000,bCPU,46,1000000,Mem,93,825000000,GPU,94,600000000
1723567393.567492812,sCPU,40,700000,bCPU,29,700000,Mem,61,825000000,GPU,52,420000000
1723567394.230233993,sCPU,20,400000,bCPU,99,2000000,Mem,18,825000000,GPU,0,177000000
1723567394.939892539,sCPU,16,400000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567395.654575598,sCPU,35,600000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567396.306030077,sCPU,23,500000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567397.051283861,sCPU,34,600000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567397.702867658,sCPU,22,500000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567398.383995938,sCPU,6,300000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567399.157719000,sCPU,47,800000,bCPU,92,1900000,Mem,18,825000000,GPU,0,177000000
1723567399.791240300,sCPU,18,400000,bCPU,25,600000,Mem,50,825000000,GPU,97,600000000
1723567400.592466564,sCPU,41,700000,bCPU,40,900000,Mem,110,825000000,GPU,93,600000000
1723567401.191886004,sCPU,5,300000,bCPU,76,1600000,Mem,42,825000000,GPU,39,350000000
1723567401.933007314,sCPU,10,300000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567402.713244643,sCPU,48,800000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567403.339035138,sCPU,19,400000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567404.099060741,sCPU,41,700000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567404.735110427,sCPU,20,400000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567405.437993146,sCPU,8,300000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567406.222552017,sCPU,51,800000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567406.847036362,sCPU,18,400000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567407.609632551,sCPU,43,700000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567408.170306045,sCPU,5,300000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567408.938821692,sCPU,11,300000,bCPU,17,500000,Mem,37,825000000,GPU,98,600000000
1723567409.598191985,sCPU,8,300000,bCPU,42,1000000,Mem,89,825000000,GPU,94,600000000
1723567410.203460527,sCPU,8,300000,bCPU,28,700000,Mem,90,825000000,GPU,95,600000000
1723567410.832216910,sCPU,8,300000,bCPU,100,2000000,Mem,52,825000000,GPU,0,177000000
1723567411.617110970,sCPU,43,700000,bCPU,100,2000000,Mem,13,825000000,GPU,0,177000000
1723567412.251792145,sCPU,20,400000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567412.953776168,sCPU,10,300000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567413.726467255,sCPU,50,800000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567414.348314891,sCPU,21,500000,bCPU,100,2000000,Mem,14,825000000,GPU,0,177000000
1723567415.107018401,sCPU,44,700000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567415.742400144,sCPU,19,400000,bCPU,100,2000000,Mem,19,825000000,GPU,5,177000000
1723567416.459966029,sCPU,13,400000,bCPU,20,600000,Mem,45,825000000,GPU,87,177000000
1723567417.202482838,sCPU,35,600000,bCPU,61,1300000,Mem,48,825000000,GPU,97,600000000
1723567417.868621211,sCPU,24,500000,bCPU,87,1800000,Mem,93,825000000,GPU,78,543000000
1723567418.645867996,sCPU,46,800000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567419.268560929,sCPU,17,400000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567419.970548645,sCPU,8,300000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567420.750411532,sCPU,50,800000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567421.375437804,sCPU,21,500000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567422.137398889,sCPU,44,700000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567422.775811099,sCPU,22,500000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567423.453908856,sCPU,6,300000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567424.230210836,sCPU,46,800000,bCPU,100,2000000,Mem,15,825000000,GPU,0,177000000
1723567424.789488087,sCPU,6,300000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567425.371116700,sCPU,9,300000,bCPU,27,700000,Mem,24,825000000,GPU,24,177000000
1723567426.173530327,sCPU,44,700000,bCPU,33,800000,Mem,93,825000000,GPU,96,600000000
1723567426.840303807,sCPU,18,400000,bCPU,36,800000,Mem,96,825000000,GPU,96,600000000
1723567427.631903899,sCPU,36,600000,bCPU,91,1800000,Mem,20,825000000,GPU,0,177000000
1723567428.199490859,sCPU,5,300000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567428.962974179,sCPU,6,300000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567429.736913113,sCPU,44,700000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567430.302814640,sCPU,6,300000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567430.880625975,sCPU,12,300000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567431.658738462,sCPU,39,700000,bCPU,100,2000000,Mem,20,825000000,GPU,0,177000000
1723567432.295783269,sCPU,19,400000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567433.018063823,sCPU,10,300000,bCPU,36,800000,Mem,26,825000000,GPU,43,177000000
1723567433.822818105,sCPU,47,800000,bCPU,31,800000,Mem,48,825000000,GPU,43,177000000
1723567434.472439303,sCPU,8,300000,bCPU,31,800000,Mem,49,825000000,GPU,97,600000000
1723567435.272163564,sCPU,46,800000,bCPU,36,800000,Mem,76,825000000,GPU,66,480000000
1723567435.864655457,sCPU,5,300000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567436.602842265,sCPU,23,500000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567437.282008168,sCPU,30,600000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567437.843908602,sCPU,5,300000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567438.583100259,sCPU,21,500000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567439.276280464,sCPU,32,600000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567439.927472151,sCPU,26,500000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567440.670107720,sCPU,34,600000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567441.326504853,sCPU,24,500000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567442.008011215,sCPU,4,200000,bCPU,100,2000000,Mem,16,825000000,GPU,0,177000000
1723567442.936337302,sCPU,76,1100000,bCPU,23,600000,Mem,38,825000000,GPU,92,600000000
1723567443.739818138,sCPU,48,800000,bCPU,44,1000000,Mem,95,825000000,GPU,96,600000000
1723567444.378795536,sCPU,17,400000,bCPU,56,1200000,Mem,62,825000000,GPU,50,350000000
1723567444.963652890,sCPU,8,300000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567445.731096672,sCPU,43,700000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567446.369402413,sCPU,19,400000,bCPU,100,2000000,Mem,18,825000000,GPU,0,177000000
1723567447.071147825,sCPU,9,300000,bCPU,100,2000000,Mem,19,825000000,GPU,0,177000000
1723567447.850586448,sCPU,49,800000,bCPU,100,2000000,Mem,19,825000000,GPU,0,177000000
1723567448.476070722,sCPU,18,400000,bCPU,100,2000000,Mem,19,825000000,GPU,0,177000000
1723567449.248134094,sCPU,44,700000,bCPU,100,2000000,Mem,19,825000000,GPU,0,177000000
1723567449.891453676,sCPU,22,500000,bCPU,67,1400000,Mem,22,825000000,GPU,6,177000000
1723567450.594861227,sCPU,14,400000,bCPU,39,900000,Mem,48,825000000,GPU,84,177000000
1723567451.324750884,sCPU,33,600000,bCPU,35,800000,Mem,111,825000000,GPU,95,600000000
1723567452.001712649,sCPU,22,500000,bCPU,100,2000000,Mem,37,825000000,GPU,18,177000000
1723567452.770918298,sCPU,43,700000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567453.413776750,sCPU,21,500000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567454.107454850,sCPU,14,400000,bCPU,100,2000000,Mem,21,825000000,GPU,0,177000000
1723567454.821912413,sCPU,38,700000,bCPU,100,2000000,Mem,17,825000000,GPU,0,177000000
1723567455.456126086,sCPU,23,500000,bCPU,100,2000000,Mem,12,825000000,GPU,0,177000000
1723567456.159529550,sCPU,28,500000,bCPU,100,2000000,Mem,13,825000000,GPU,0,177000000
